CARRIER_OBJ_ID,DRIVER_OBJ_ID,BLACKLISTED_STATES,CDL_LICENSE_FLAG,CERTIFICATION_DOUBLE_TRIPLES_TRAILER,CERTIFICATION_HAZMAT,CERTIFICATION_TANKER_TRUCKING,CERTIFICATION_TWIC_CARD,CHARGE_FUEL_FLAG,CREATED_AT,DELETED,DRIVER_ID,EMPTY_MILES_PAYMENT,EXTRA_DROPS,GROSS,LOADED_MILES_PAYMENT,PAYMENT_TYPE,ROUTES_NOT_PREF_ID,ROUTES_PREF_ID,TEAM_DRIVER,UPDATED_AT
"""5cc337b0e83bcc3923368f06""","""62ab883bf7a43a5c39c3ccc5""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-06-16T19:44:59.154Z,FALSE,6,,null,null,null,,[],[],FALSE,2022-07-20T00:48:02.725Z
"""5cc337b0e83bcc3923368f06""","""62ab633cfbaa9d6d29a0a0fd""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-06-16T17:07:08.932Z,FALSE,4,,null,null,null,PAY_BY_MILES,[],[],TRUE,2022-07-05T21:12:06.908Z
"""5cc337b0e83bcc3923368f06""","""6273d608a611147f3a04ff3a""",,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2022-05-05T13:50:00.713Z,FALSE,3,,null,null,null,,[],[],TRUE,2022-07-29T15:58:00.801Z
"""5cc337b0e83bcc3923368f06""","""61e597b1af32575da821de2c""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-01-17T16:22:09.69Z,FALSE,2,,null,null,null,,[],[],FALSE,2022-05-10T22:37:41.684Z
"""5ccb3c6a00a3141d56bd1621""","""5ccb3c6a00a3141d56bd1622""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-01-20T20:28:25.105Z,FALSE,,,10,null,2.5,PAY_BY_MILES,[],[],FALSE,2022-08-02T14:42:34.944Z
"""5c4f76547536a519e848cae1""","""62cebc357a045139f9c7ec6d""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-07-13T12:36:05.516Z,FALSE,881018,,25,null,0.66,PAY_BY_MILES,[],[],FALSE,2022-07-20T18:31:02.676Z
"""5c4f76547536a519e848cae1""","""62cebbcaea3e983b3fa26bbe""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-07-13T12:34:18.718Z,FALSE,881017,,null,null,null,,[],[],FALSE,2022-07-13T12:34:18.718Z
"""5c4f76547536a519e848cae1""","""62b9d4dc37be62197dbde0a3""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-06-27T16:03:40.148Z,FALSE,881015,,25,null,0.66,PAY_BY_MILES,[],[],FALSE,2022-07-07T19:26:18.485Z
"""5c4f76547536a519e848cae1""","""62b381db10271f75abbc5bde""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-06-22T20:55:56.018Z,FALSE,881014,,25,null,0.66,PAY_BY_MILES,[],[],FALSE,2022-06-22T20:55:56.018Z
"""5c4f76547536a519e848cae1""","""62acbfa3562ac766dd87475b""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-06-17T17:53:39.123Z,FALSE,881013,,25,null,0.66,PAY_BY_MILES,[],[],FALSE,2022-06-17T17:53:39.123Z
"""5c4f76547536a519e848cae1""","""62a249aaf9a661129c15ea23""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-06-09T19:27:38.79Z,FALSE,881012,,25,null,0.66,PAY_BY_MILES,[],[],FALSE,2022-06-17T21:11:24.204Z
"""5c4f76547536a519e848cae1""","""6290e868d8d05122771ad4d3""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-05-27T15:04:08.91Z,FALSE,881011,,null,28,null,PAY_BY_PERCENTAGE,[],[],FALSE,2022-06-01T19:14:00.454Z
"""5c4f76547536a519e848cae1""","""626196e89b85b2273e7b2a9b""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-04-21T17:39:52.789Z,FALSE,881010,,25,null,0.66,PAY_BY_MILES,[],[],FALSE,2022-06-02T15:16:33.505Z
"""5c4f76547536a519e848cae1""","""625892b57d587e38b5bd847e""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-04-14T21:31:33.393Z,FALSE,881009,,25,null,0.8,PAY_BY_MILES,[],[],TRUE,2022-04-28T13:49:54.795Z
"""5c4f76547536a519e848cae1""","""625745157d9f2229ab2054b7""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-04-13T21:48:05.273Z,FALSE,881008,,25,null,0.64,PAY_BY_MILES,[],[],FALSE,2022-04-13T21:48:05.273Z
"""5c4f76547536a519e848cae1""","""624f33bf71a04e716de6422f""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-04-07T18:55:59.085Z,FALSE,881007,,null,28,null,PAY_BY_PERCENTAGE,[],[],FALSE,2022-04-08T21:18:32.074Z
"""5c4f76547536a519e848cae1""","""6247170987250b507b7deb1d""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-04-01T15:15:21.619Z,FALSE,881005,,25,null,0.63,PAY_BY_MILES,[],[],FALSE,2022-04-28T11:27:37.378Z
"""5c4f76547536a519e848cae1""","""6244acf5594eee1adc8324a9""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-30T19:18:13.512Z,FALSE,881004,,25,null,0.64,PAY_BY_MILES,[],[],FALSE,2022-06-28T16:23:08.577Z
"""5c4f76547536a519e848cae1""","""5e9253d8cef2985ff6773e0f""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-24T16:13:49.682Z,FALSE,,,25,null,0.64,PAY_BY_MILES,[],[],FALSE,2022-03-24T16:13:49.682Z
"""5c4f76547536a519e848cae1""","""5e9253d8cef2985ff6773e0e""",,FALSE,,,,,,2022-03-24T16:13:49.682Z,FALSE,,,25,,0.5,"{""label"":""Pay by miles"",""value"":""Pay by miles""}",[],[],,2022-03-24T16:13:49.682Z
"""5c4f76547536a519e848cae1""","""5ee65756f56f3763910e3a66""",,FALSE,,,,,,2022-03-24T16:13:49.682Z,FALSE,,,25,,0.52,"{""label"":""Pay by miles"",""value"":""Pay by miles""}",[],[],,2022-03-24T16:13:49.682Z
"""5c4f76547536a519e848cae1""","""5ee65756f56f3763910e3a65""",,FALSE,,,,,,2022-03-24T16:13:49.682Z,FALSE,,,25,,0.5,"{""label"":""Pay by miles"",""value"":""Pay by miles""}",[],[],,2022-03-24T16:13:49.682Z
"""5c4f76547536a519e848cae1""","""5ee65756f56f3763910e3a64""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-24T16:13:49.682Z,FALSE,,,25,null,0.63,PAY_BY_MILES,[],[],FALSE,2022-03-24T16:13:49.682Z
"""5c4f76547536a519e848cae1""","""5ee65756f56f3763910e3a63""",,FALSE,,,,,,2022-03-24T16:13:49.682Z,FALSE,820570,,25,,0.64,"{""label"":""Pay by miles"",""value"":""Pay by miles""}",[],[],,2022-03-24T16:13:49.682Z
"""5c4f76547536a519e848cae1""","""5efdf584664bb475556b1be5""",,FALSE,,,,,,2022-03-24T16:13:49.682Z,FALSE,,,25,,0.56,"{""label"":""Pay by miles"",""value"":""Pay by miles""}",[],[],,2022-03-24T16:13:49.682Z
"""5c4f76547536a519e848cae1""","""5f2994e41a50ec5d4868ba6f""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-24T16:13:49.682Z,FALSE,,,25,null,0.66,PAY_BY_MILES,"[
  {
    ""label"": ""West NY"",
    ""value"": 44
  },
  {
    ""label"": ""South West NY"",
    ""value"": 45
  }
]",[],FALSE,2022-06-17T21:05:32.766Z
"""5c4f76547536a519e848cae1""","""5f806236c0e7b55ff612c24f""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-24T16:13:49.682Z,FALSE,661707,,25,null,0.6,PAY_BY_MILES,[],[],FALSE,2022-03-24T16:13:49.682Z
"""5c4f76547536a519e848cae1""","""5f807c32ac20944a22d93a31""",,FALSE,,,,,,2022-03-24T16:13:49.682Z,FALSE,,,25,0,0.5,"{""label"":""Pay by miles"",""value"":""Pay by miles""}",[],[],,2022-03-24T16:13:49.682Z
"""5c4f76547536a519e848cae1""","""5f8a0a9537dc5951f84eea53""",,FALSE,,,,,,2022-03-24T16:13:49.682Z,FALSE,,,25,0,0.48,"{""label"":""Pay by miles"",""value"":""Pay by miles""}",[],[],,2022-03-24T16:13:49.682Z
"""5c4f76547536a519e848cae1""","""5fe3661b280805577264002a""",,FALSE,,,,,,2022-03-24T16:13:49.682Z,FALSE,,,25,0,0.52,"{""label"":""Pay by miles"",""value"":""Pay by miles""}",[],[],,2022-03-24T16:13:49.682Z
"""5c4f76547536a519e848cae1""","""5ff4894f5669ad5013469273""",,FALSE,,,,,,2022-03-24T16:13:49.682Z,TRUE,,,25,0.52,0.56,"{""label"":""Pay by miles"",""value"":""Pay by miles""}",[],[],,2022-04-13T20:24:37.202Z
"""5c4f76547536a519e848cae1""","""5fff6d5749643316f3d57ce4""",,FALSE,,,,,,2022-03-24T16:13:49.682Z,FALSE,,,25,0,0.52,"{""label"":""Pay by miles"",""value"":""Pay by miles""}",[],[],,2022-03-24T16:13:49.682Z
"""5c4f76547536a519e848cae1""","""6009ad8cfd3ecc54c78998d6""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-24T16:13:49.682Z,FALSE,820567,,25,null,0.63,PAY_BY_MILES,[],[],FALSE,2022-03-24T16:13:49.682Z
"""5c4f76547536a519e848cae1""","""601c43b38005c5329fc7f85e""",,FALSE,,,,,,2022-03-24T16:13:49.682Z,FALSE,,,25,0,0.5,"{""label"":""Pay by miles"",""value"":""Pay by miles""}",[],[],,2022-03-24T16:13:49.682Z
"""5c4f76547536a519e848cae1""","""602bf81b343f3252f16fa861""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-24T16:13:49.682Z,FALSE,,,25,null,0.64,PAY_BY_MILES,[],[],FALSE,2022-04-08T13:32:42.531Z
"""5c4f76547536a519e848cae1""","""603670a51a427612d06da595""",,FALSE,,,,,,2022-03-24T16:13:49.682Z,FALSE,,,25,0,0.55,"{""label"":""Pay by miles"",""value"":""Pay by miles""}",[],[],,2022-03-24T16:13:49.682Z
"""5c4f76547536a519e848cae1""","""6065d6ddb78a40347bfefb09""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-24T16:13:49.682Z,FALSE,,,25,null,0.65,PAY_BY_MILES,[],[],FALSE,2022-06-09T15:10:28.775Z
"""5c4f76547536a519e848cae1""","""606b227ae6c1ce4fae05da13""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-24T16:13:49.682Z,FALSE,,,25,null,0.6,PAY_BY_MILES,[],[],FALSE,2022-03-24T16:13:49.682Z
"""5c4f76547536a519e848cae1""","""6077419b14c47a24d4d3281d""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-24T16:13:49.682Z,TRUE,672803,,null,27,null,PAY_BY_PERCENTAGE,[],[],FALSE,2022-04-13T20:26:41.926Z
"""5c4f76547536a519e848cae1""","""6079ec4689af0474d59cebbe""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-24T16:13:49.682Z,FALSE,241392,,25,null,0.65,PAY_BY_MILES,[],[],FALSE,2022-05-20T16:14:32.99Z
"""5c4f76547536a519e848cae1""","""6089801481463d4cda1e9192""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-24T16:13:49.682Z,FALSE,241395,,25,null,0.66,PAY_BY_MILES,[],[],FALSE,2022-06-17T21:09:05.029Z
"""5c4f76547536a519e848cae1""","""60c3873531747d53049333bc""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-24T16:13:49.682Z,FALSE,881002,,25,null,0.64,PAY_BY_MILES,[],[],FALSE,2022-04-20T19:55:54.181Z
"""5c4f76547536a519e848cae1""","""60ef3ace0d9ccc3eff728a27""",,FALSE,,,,,,2022-03-24T16:13:49.682Z,FALSE,,,25,0,0.58,"{""label"":""Pay by miles"",""value"":""Pay by miles""}",[],[],,2022-03-24T16:13:49.682Z
"""5c4f76547536a519e848cae1""","""612564198502da2c703d2ca3""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-24T16:13:49.682Z,TRUE,,,null,27,null,PAY_BY_PERCENTAGE,[],[],FALSE,2022-04-13T20:26:26.486Z
"""5c4f76547536a519e848cae1""","""61574e6cf646367b577f2ef8""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-24T16:13:49.682Z,FALSE,,,25,null,0.66,PAY_BY_MILES,[],[],FALSE,2022-07-14T19:05:56.455Z
"""5c4f76547536a519e848cae1""","""615b05fbfcddd64fb8b64b0f""",,FALSE,,,,,,2022-03-24T16:13:49.682Z,FALSE,,,25,0.65,0.65,"{""label"":""Pay by miles"",""value"":""Pay by miles""}",[],[],,2022-03-24T16:13:49.682Z
"""5c4f76547536a519e848cae1""","""615b0ec4fcddd64fb8b64c26""",,FALSE,,,,,,2022-03-24T16:13:49.682Z,FALSE,,,25,0,0.65,"{""label"":""Pay by miles"",""value"":""Pay by miles""}",[],[],,2022-03-24T16:13:49.682Z
"""5c4f76547536a519e848cae1""","""616effe51dd6575a056dd209""",,FALSE,,,,,,2022-03-24T16:13:49.682Z,TRUE,,,0,0,0,"{""label"":""Pay by percentage %"",""value"":""Pay by percentage %""}",[],[],,2022-04-13T20:26:06.85Z
"""5c4f76547536a519e848cae1""","""61707239f7e21a1b3ace9172""",,FALSE,,,,,,2022-03-24T16:13:49.682Z,FALSE,,,25,0,0.66,"{""label"":""Pay by miles"",""value"":""Pay by miles""}",[],[],,2022-03-24T16:13:49.682Z
"""5c4f76547536a519e848cae1""","""61783f11977b7c69c864ccfc""",,FALSE,,,,,,2022-03-24T16:13:49.682Z,FALSE,,,25,0,0.64,"{""label"":""Pay by miles"",""value"":""Pay by miles""}",[],[],,2022-03-24T16:13:49.682Z
"""5c4f76547536a519e848cae1""","""61783f11977b7c69c864ccfd""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-24T16:13:49.682Z,FALSE,,,25,null,0.65,"{""label"":""Pay by miles"",""value"":""Pay by miles""}",[],[],FALSE,2022-03-24T16:13:49.682Z
"""5c4f76547536a519e848cae1""","""618c1434c648547ba0edeb27""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-24T16:13:49.682Z,FALSE,,,null,27,null,PAY_BY_PERCENTAGE,[],[],FALSE,2022-04-13T20:25:49.648Z
"""5c4f76547536a519e848cae1""","""6197eb0290f56e1718818403""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-24T16:13:49.682Z,TRUE,820570,,25,null,0.65,"{""label"":""Pay by miles"",""value"":""Pay by miles""}",[],[],FALSE,2022-04-13T20:25:19.286Z
"""5c4f76547536a519e848cae1""","""61a63762a93a033f629860a2""",,FALSE,,,,,,2022-03-24T16:13:49.682Z,TRUE,,,0,0,0,"{""label"":""Pay by percentage %"",""value"":""Pay by percentage %""}",[],[],,2022-03-24T16:13:49.682Z
"""5c4f76547536a519e848cae1""","""61d71f24af5dac2f2e2c800f""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-24T16:13:49.682Z,FALSE,,,25,null,0.66,PAY_BY_MILES,[],[],FALSE,2022-06-09T13:12:27.004Z
"""5c4f76547536a519e848cae1""","""6202a41fa726861626bc1c81""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-24T16:13:49.682Z,FALSE,,,25,null,0.66,PAY_BY_MILES,[],[],FALSE,2022-06-17T21:10:01.239Z
"""5c4f76547536a519e848cae1""","""621f81ba798b274b5730cec4""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-24T16:13:49.682Z,FALSE,,,25,null,0.65,PAY_BY_MILES,[],[],FALSE,2022-04-28T11:26:30.138Z
"""5c4f76547536a519e848cae1""","""6228ca468e2f5070b10ea265""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-24T16:13:49.682Z,FALSE,,,null,28,null,PAY_BY_PERCENTAGE,[],[],FALSE,2022-04-18T17:22:22.182Z
"""5c506c407536a519e848cae7""","""61f983cad5e43e096ac9d427""",,FALSE,,,,,,2022-02-01T19:02:34.638Z,TRUE,3,,,,,,[],[],,2022-02-01T19:16:07.912Z
"""5c506c407536a519e848cae7""","""61f83e02ef6d8a5c9f3862eb""",,FALSE,,,,,,2022-02-01T16:23:32.554Z,TRUE,2,,,,,,[],[],,2022-02-01T19:15:53.447Z
"""5c506c407536a519e848cae7""","""5c51ae7d7536a519e848cb74""",,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2022-02-01T16:23:32.554Z,FALSE,316,,null,null,null,,[],[],FALSE,2022-07-28T15:55:00.513Z
"""5e820b560b66ac30c2b3f10d""","""5e820b560b66ac30c2b3f10e""",,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2021-09-27T13:46:57.141Z,,316,,null,null,null,,[],[],FALSE,2022-06-30T16:15:53.426Z
"""5e946ef575b43a383161ce0c""","""5e946ef575b43a383161ce0f""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2020-10-09T16:29:44.086Z,FALSE,,,null,null,null,,[],[],FALSE,2022-05-14T17:16:50.425Z
"""5ebc4a22d41ab36254cc8df6""","""5ebc4a22d41ab36254cc8df9""",,TRUE,,,,,,2021-02-18T21:08:29.832Z,,,,,,,,[],[],TRUE,2022-06-30T16:11:14.409Z
"""5eecfe04d3047b4e28ce7e40""","""6220fd2e88c081232e6874d8""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-07T15:39:17.98Z,FALSE,3,,null,null,null,PAY_BY_MILES,[],[],FALSE,2022-04-28T14:04:17.039Z
"""5eecfe04d3047b4e28ce7e40""","""62156cdb650a3b0e162fa8a6""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-07T15:39:17.98Z,TRUE,2,,null,null,null,PAY_BY_MILES,[],[],FALSE,2022-04-13T11:12:28.524Z
"""5eecfe04d3047b4e28ce7e40""","""5eecfe04d3047b4e28ce7e43""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-07T15:39:17.98Z,FALSE,,,null,null,null,PAY_BY_MILES,[],[],FALSE,2022-04-28T14:03:33.884Z
"""5f0f69e43e28fc6689ad476c""","""5f1072b13e28fc6689ad487b""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-04T21:49:02.953Z,FALSE,1,,null,90,null,PAY_BY_PERCENTAGE,"[
  {
    ""label"": ""New York"",
    ""value"": ""NY""
  },
  {
    ""label"": ""Massachusetts"",
    ""value"": ""MA""
  },
  {
    ""label"": ""Colorado"",
    ""value"": ""CO""
  },
  {
    ""label"": ""Minnesota"",
    ""value"": ""MN""
  },
  {
    ""label"": ""Montana"",
    ""value"": ""MT""
  },
  {
    ""label"": ""Maine"",
    ""value"": ""ME""
  },
  {
    ""label"": ""Rhode Island"",
    ""value"": ""RI""
  }
]",[],FALSE,2022-03-04T21:49:02.953Z
"""5f0f69e43e28fc6689ad476c""","""5f1072b13e28fc6689ad4879""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-04T21:49:02.953Z,FALSE,2460,,null,90,null,PAY_BY_PERCENTAGE,"[
  {
    ""label"": ""New York"",
    ""value"": ""NY""
  },
  {
    ""label"": ""New Jersey"",
    ""value"": ""NJ""
  },
  {
    ""label"": ""California"",
    ""value"": ""CA""
  },
  {
    ""label"": ""Washington"",
    ""value"": ""WA""
  },
  {
    ""label"": ""Colorado"",
    ""value"": ""CO""
  }
]",[],FALSE,2022-03-04T21:49:02.953Z
"""5f0f69e43e28fc6689ad476c""","""5f6ca8db8386af6e7c98e08d""",,FALSE,,,,,,2022-03-04T21:49:02.953Z,FALSE,,,0,90,0,"{""label"":""Pay by percentage %"",""value"":""Pay by percentage %""}",[],[],,2022-03-04T21:49:02.953Z
"""5f2090729cab6b59fa185127""","""62b9f8de6964fb2dd41e6dac""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-06-27T18:37:18.108Z,FALSE,6089,,25,null,0.66,PAY_BY_MILES,[],[],FALSE,2022-06-27T18:37:18.108Z
"""5f2090729cab6b59fa185127""","""6287de83f1fe2138cd37054c""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-05-20T18:31:31.894Z,FALSE,6088,,25,null,0.66,PAY_BY_MILES,[],[],FALSE,2022-05-27T16:51:33.041Z
"""5f2090729cab6b59fa185127""","""627a9f2ce2d6ef36ae971e23""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-05-10T17:21:48.108Z,FALSE,6087,,null,28,null,PAY_BY_PERCENTAGE,[],[],FALSE,2022-05-10T17:49:20.186Z
"""5f2090729cab6b59fa185127""","""62791089e06d3048cb444d36""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-05-09T13:00:57.826Z,FALSE,6086,,null,28,null,PAY_BY_PERCENTAGE,[],[],FALSE,2022-05-27T16:43:43.95Z
"""5f2090729cab6b59fa185127""","""618be344c648547ba0ede82a""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-09T16:31:27.727Z,FALSE,17,,null,85,null,PAY_BY_PERCENTAGE,[],[],FALSE,2022-04-13T20:18:16.411Z
"""5f2090729cab6b59fa185127""","""6108bdcb79eebb50ab3b9d17""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-09T16:31:27.727Z,FALSE,,,null,27,null,PAY_BY_PERCENTAGE,[],[],FALSE,2022-04-13T20:18:21.989Z
"""5f2090729cab6b59fa185127""","""6108bdcb79eebb50ab3b9d18""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-09T16:31:27.727Z,FALSE,6085,,25,null,0.65,PAY_BY_MILES,[],[],FALSE,2022-06-16T18:37:48.112Z
"""5f2090729cab6b59fa185127""","""6108bdcb79eebb50ab3b9d19""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-09T16:31:27.727Z,FALSE,,,25,null,0.66,PAY_BY_MILES,[],[],FALSE,2022-06-17T20:45:24.047Z
"""5f2090729cab6b59fa185127""","""6108c33e8e3ddd57246e2c56""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-09T16:31:27.727Z,FALSE,,,25,28,null,PAY_BY_PERCENTAGE,[],[],FALSE,2022-03-09T16:31:27.727Z
"""5f2090729cab6b59fa185127""","""6108c33e8e3ddd57246e2c57""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-09T16:31:27.727Z,FALSE,,,null,null,0.7,PAY_BY_MILES,[],[],FALSE,2022-04-28T20:59:21.932Z
"""5f2090729cab6b59fa185127""","""6108c33e8e3ddd57246e2c58""",,FALSE,,,,,,2022-03-09T16:31:27.727Z,FALSE,,,25,27,0.64,"{""label"":""Pay by miles"",""value"":""Pay by miles""}",[],[],,2022-03-09T16:31:27.727Z
"""5f2090729cab6b59fa185127""","""6108c33e8e3ddd57246e2c59""",,FALSE,,,,,,2022-03-09T16:31:27.727Z,FALSE,,,25,0,0.6,"{""label"":""Pay by miles"",""value"":""Pay by miles""}",[],[],,2022-03-09T16:31:27.727Z
"""5f2090729cab6b59fa185127""","""6108c33e8e3ddd57246e2c5a""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-09T16:31:27.727Z,FALSE,,,null,87,null,PAY_BY_PERCENTAGE,[],[],FALSE,2022-04-28T15:54:22.104Z
"""5f2090729cab6b59fa185127""","""6108c33e8e3ddd57246e2c5b""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-09T16:31:27.727Z,FALSE,,,null,87,null,PAY_BY_PERCENTAGE,[],[],FALSE,2022-04-28T15:54:50.57Z
"""5f2090729cab6b59fa185127""","""6108c556c26e9b5709043a96""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-09T16:31:27.727Z,FALSE,,,null,87,null,PAY_BY_PERCENTAGE,[],[],FALSE,2022-03-09T16:31:27.727Z
"""5f2090729cab6b59fa185127""","""6108c556c26e9b5709043a97""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-09T16:31:27.727Z,FALSE,,,null,87,null,PAY_BY_PERCENTAGE,[],[],FALSE,2022-04-13T20:17:04.57Z
"""5f2090729cab6b59fa185127""","""6108c556c26e9b5709043a98""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-09T16:31:27.727Z,FALSE,,,null,87,null,PAY_BY_PERCENTAGE,[],[],FALSE,2022-05-10T18:00:16.998Z
"""5f2090729cab6b59fa185127""","""6126706d2c9c5269141c13f8""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-09T16:31:27.727Z,FALSE,,,null,87,null,PAY_BY_PERCENTAGE,[],[],FALSE,2022-05-27T16:42:32.36Z
"""5f2090729cab6b59fa185127""","""61323e789dd4b921f5fd20b8""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-09T16:31:27.727Z,FALSE,,,null,28,0.65,"{""label"":""Pay by percentage %"",""value"":""Pay by percentage %""}",[],[],FALSE,2022-03-09T16:31:27.727Z
"""5f2090729cab6b59fa185127""","""6160b3b8f24f433dede28dcd""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-09T16:31:27.727Z,FALSE,,,25,null,0.66,PAY_BY_MILES,[],[],FALSE,2022-07-07T19:27:55.18Z
"""5f2090729cab6b59fa185127""","""61718a33f7e21a1b3ace9425""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-09T16:31:27.727Z,FALSE,,,25,28,null,PAY_BY_PERCENTAGE,[],[],FALSE,2022-04-15T19:25:17.714Z
"""5f2090729cab6b59fa185127""","""61a51ac870efcd3f70bf18c5""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-09T16:31:27.727Z,FALSE,,,25,null,0.62,PAY_BY_MILES,[],[],FALSE,2022-03-09T16:31:27.727Z
"""5f2090729cab6b59fa185127""","""61afa46b73465d1cbbc405f5""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-09T16:31:27.727Z,FALSE,,,25,null,0.66,"{""label"":""Pay by miles"",""value"":""Pay by miles""}",[],[],FALSE,2022-03-09T16:31:27.727Z
"""5f2090729cab6b59fa185127""","""61b274e89be7da252e36298a""",,FALSE,,,,,,2022-03-09T16:31:27.727Z,FALSE,,,0,87,0,"{""label"":""Pay by percentage %"",""value"":""Pay by percentage %""}",[],[],FALSE,2022-03-09T16:31:27.727Z
"""5f2090729cab6b59fa185127""","""61fc0028dea1f0233fe6ba66""",,FALSE,,,,,,2022-03-09T16:31:27.727Z,FALSE,,,0,87,0,"{""label"":""Pay by percentage %"",""value"":""Pay by percentage %""}",[],[],,2022-04-28T21:02:33.036Z
"""5f2090729cab6b59fa185127""","""620eaa182517eb3392143211""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-03-09T16:31:27.727Z,FALSE,,,25,null,0.65,PAY_BY_MILES,[],[],FALSE,2022-03-09T16:31:27.727Z
"""5f20ed309cab6b59fa185189""","""61f53888c3b1b80b3f358b32""",,FALSE,,,,,,2022-02-24T17:18:28.247Z,FALSE,3,,,,,,[],[],,2022-02-24T17:18:28.247Z
"""5f20ed309cab6b59fa185189""","""61df0f867f46324a284611b6""",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-02-24T17:18:28.247Z,FALSE,2,,2,null,null,PAY_BY_MILES,[],[],FALSE,2022-02-24T17:18:28.247Z
